Product Name,Company Name,Product Type,Category,Cleaned Price
Good Quality Chemical Systemic Herbicide Flazasulfuron 98%Tc Weed Killer,"Zhengzhou Delong Chemical Co., Ltd.",herbicides,Chemical,550.0
Fomesafen 16% + Quizalofop-P-ethyl 6% 22%EC Soybean field chemical Herbicide,"Chico Crop Science Co., Ltd.",herbicides,Chemical,1.0
Ruigreat Chemical Herbicide Agrochemical Pesticide Alpha-Cypermethrin 97% Tc 10% Ec,"RUIGREAT CHEMICAL CO., LIMITED",herbicides,Chemical,0.5
New Products Pesticide Herbicide 2 4 D Weed Killer Chemicals China Supplier,"Hebei Hontai Biotech Co., Ltd.",herbicides,Chemical,0.5
"Selective Herbicide 2, 4-D 453G/L + Florasulam 6g/L SE","Shanghai Bosman Industrial Co., Ltd.",herbicides,Chemical,1.0
CAS 77182-82-2 Glufosinate-Ammonium 97% Tc The Market Hot Chemicals,"Greentree Chemical Co., LIMITED",herbicides,Chemical,8.0
Agricultural chemicals herbicide Rimsulfuron 30g/L+ Isoxadifen-ethyl 15g/L OD,"Nanjing Essence Fine-Chemical Co., Ltd.",herbicides,Chemical,1.0
Ruigreat Chemical High Quality Herbicide of Nicosulfuron 98%Tc,"RUIGREAT CHEMICAL CO., LIMITED",herbicides,Chemical,0.5
Agricultural Chemicals Crop Protection 2 4-D Amine 72% SL Herbicide,"Shijiazhuang Awiner Biotech Co., Ltd.",herbicides,Chemical,6.0
Herbicide Amicarbazone (75%WDG) Used for Corn Sugarcane,"Shanghai Bosman Industrial Co., Ltd.",herbicides,Chemical,6.0
"Agricultural Chemicals Herbicide 20%SL, 42%Tk Paraqut","Hebei Hontai Biotech Co., Ltd.",herbicides,Chemical,2.0
Agricultural Chemicals Herbicide 40 G/L Od Nicosulfuron,"Greentree Chemical Co., LIMITED",herbicides,Chemical,1.0
CAS: 55512-33-9 Agricultural Chemicals Herbicide Weed Killer Pyridate 90% Tc,"Nanjing Essence Fine-Chemical Co., Ltd.",herbicides,Chemical,1.0
Ruigreat Chemical 80% Wdg 50% Wp Tebuthiuron Herbicide Pesticie for Sale,"RUIGREAT CHEMICAL CO., LIMITED",herbicides,Chemical,0.5
Agricultural Chemicals Herbicide Products Fomesafen 25% SL,"Greentree Chemical Co., LIMITED",herbicides,Chemical,5.0
Agricultural chemicals herbicide MCPA-isooctyl 225g/L + Bromoxynil octanoate 225g/L EC,"Nanjing Essence Fine-Chemical Co., Ltd.",herbicides,Chemical,1.0
Ruigreat Chemical Herbicide Weekdicide High Quality Acetochlore 90%Ec,"RUIGREAT CHEMICAL CO., LIMITED",herbicides,Chemical,0.5
Agricultural Chemical Herbicide Tembotrione 250g/L Sc,"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,15.0
Factory Price Agricultural Chemicals Herbicides Weedicide Weed Killer Quizalofop-P-Ethyl 10% Ec,"Greenriver Industry Co., Ltd.",herbicides,Chemical,1.0
"Maize herbicide Foramsulfuron (2.5%SC, 3%OD, 30% WG, 95%TC)","Shanghai Bosman Industrial Co., Ltd.",herbicides,Chemical,1.0
Powder Professional Agricultural Chemical Herbicide Mcpa-Sodium 56% Sp,"Greentree Chemical Co., LIMITED",herbicides,Chemical,1.0
Glufosinate-Ammonium 18%SL 20%SL 95% TC,"Shanghai Bosman Industrial Co., Ltd.",herbicides,Chemical,33.0
Weed Killer Linuron 50%Wp Herbicide,"Greenriver Industry Co., Ltd.",herbicides,Chemical,1.0
Agrochemical pesticide herbicide Linuron 500g/L SC,"Nanjing Essence Fine-Chemical Co., Ltd.",herbicides,Chemical,1.0
Isopropanol /Ipa/CAS No.: 67-63-0,"Qingdao Zhongshuo Chemical Co., Ltd.",herbicides,Chemical,750.0
"Herbicide Diquat (97%TC, 40%TK, 15%AS, 150g/L SL, 200g/L SL)","Shanghai Bosman Industrial Co., Ltd.",herbicides,Chemical,1.2
Herbicide Butralin 48%Ec Pesticide Butralin Agricultural Chemicals,"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,10.0
High Quality Weed Killer Isoxaflutole 75%Wdg Chemical Herbicide,"Shijiazhuang Awiner Biotech Co., Ltd.",herbicides,Chemical,1.0
Factory Supply Organic Solvent Rubbing High Purity 99.9% Ipa Alcohol Used for Plastic Products with Free Samples,"ZIBO ANQUAN CHEMICAL CO., LTD.",herbicides,Chemical,0.79
Agricultural Chemicals Weed Control Herbicide Pyribenzoxim 5%Me,"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,6.0
CAS: 116714-46-6 Novaluron Powder,"Xi'an Harmonious Natural Biotechnology Co., Ltd.",herbicides,Chemical,90.0
Herbicide Crop Protection Nicosulfuron 98% Tc Nicosulfuron 75% Wdg,"Shanghai Molotus Chemical Co., Ltd.",herbicides,Chemical,1.0
Hot Sale Isophthalic Acid CAS 121-91-5 Ipa with Best Price,"HEBEI RUNXUCHEN TRADING CO., LTD.",herbicides,Chemical,0.85
Herbicide Clomazone 96% Tc with Factory Sale Price CAS 81777-89-1,"Shandong Yifan Chemical Technology Co., Ltd.",herbicides,Chemical,10.0
High Quality Herbicide Sulcotrione 96%Tc15%Sc 30%Sc,"ASIA PACIFIC CHEMICALS CO., LTD.",herbicides,Chemical,720.0
"Agrochemicals Pesticide Herbicides 2, 4-D Ethyhexyl Acrylate 72% SL","Shijiazhuang Pomais Technology Co., Ltd.",herbicides,Chemical,1.66
Industrial Grade High Purity 99.9% CAS 67-63-0 /Ipa/Isopropyl Alcohol,"Shijiazhuang Xinlongwei Chemical Co., Ltd.",herbicides,Chemical,1000.0
Cheap Price Industry Grade CAS 67-63-0 99.9% Dehydrating Agent Isopropyl Alcohol Ipa,"Henan Brilliant Biotech Co., Ltd.",herbicides,Chemical,850.0
Factory Supply Liquid Organic Isopropyl Alcohol Ipa,"Hebei Zhongaotai Import And Export Co., Ltd.",herbicides,Chemical,600.0
Yellow Grass Killer Agricultural Chemicals Herbicide Florasulam 50g/L Sc Products,"Greenriver Industry Co., Ltd.",herbicides,Chemical,1.0
Anilofos CAS: 64249-01-0 Agricultural Herbicide,"Shanghai Molotus Chemical Co., Ltd.",herbicides,Chemical,10.0
Wholesale Factory Price Trifloxysulfuron Powder CAS 145099-21-4 Trifloxysulfuron Herbicide,"Xi'an Henrikang Biotech Co., Ltd.",herbicides,Chemical,50.0
Agricultural Chemicals Herbicide Weed Killer Tribenuron-Methyl 75%Wg/Wdg,"Shijiazhuang Awiner Biotech Co., Ltd.",herbicides,Chemical,2.95
Isopropanol Catalyst Producers CAS 920-66-1 Isopropyl Alcohol Ipa,"Inner Mongolia Harbor Trade Chemicals Co., Ltd.",herbicides,Chemical,940.0
Agricultural chemicals herbicide Quinclorac 100g/L+ Cyhalofop-butyl 70g/L OD,"Nanjing Essence Fine-Chemical Co., Ltd.",herbicides,Chemical,1.0
"Chemical Herbicide for High Quality Chlorimuron Ethyl 96%Tc, 25%Wp, 50%Wp, 60%Wp, 25%Wdg, 60%Wdg, 75% Wdg","RUIGREAT CHEMICAL CO., LIMITED",herbicides,Chemical,0.5
Chlorimuron-Ethyl 25% Wg/Wdg of Herbicide Pesticide,Sino Agro-Chemical Industry Ltd.,herbicides,Chemical,1.0
Herbicide for Rice Protection Oxadiazon 95% Tc,"HEFEI LONGBIN CHEMISTRY CO., LTD.",herbicides,Chemical,1.0
Agricultural Chemicals Wheat Field Weedicides phenylpyrazoline 5% EC herbicide,"Chico Crop Science Co., Ltd.",herbicides,Chemical,1.0
Agricultural Chemicals Crop Protection 2 4-D Amine 72% SL Herbicide,"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,2.3
Quizalofop-P-Ethyl 5% Ec Herbicide Kill Annual Weed,"Shijiazhuang Pomais Technology Co., Ltd.",herbicides,Chemical,1.67
"Acifluorfen sodium Herbicide 92%TC, 21.4% SL","Shanghai Bosman Industrial Co., Ltd.",herbicides,Chemical,1.0
CAS 3653-48-3 Agricultural Chemicals Herbicide Mcpa-Sodium Products 56% Sp,"Greentree Chemical Co., LIMITED",herbicides,Chemical,1.0
High Quality Weed Killer Herbicide Hexazinone,"ASIA PACIFIC CHEMICALS CO., LTD.",herbicides,Chemical,90.0
Mesotrione 50g/L + Atrazine 500g/L Sc Herbicide Pesticide,Sino Agro-Chemical Industry Ltd.,herbicides,Chemical,1.0
"Cyhalofop-Butyl 400g/L 40% Ec, Od Paddy Field Herbicide CAS 122008-85-9","Hebei Enge Biotech Co., Ltd.",herbicides,Chemical,5.0
Herbicide Glufosinate Ammonium 200g/L SL 20% SL Glufosinate Factory Manufacturer Price,"Anhui Yier Agrochemical Co., Ltd",herbicides,Chemical,1.0
Isopropyl Alcohol for Hand Sanitizer (IPA) CAS 67-63-0 with Best Price,"Qingdao Zhongshuo Chemical Co., Ltd.",herbicides,Chemical,750.0
Premium Glyphosate 75.7% Wsg Yellow Powder CAS: 1071-83-6 Agrochemical Herbicide Manufacturer,"Anhui Yier Agrochemical Co., Ltd",herbicides,Chemical,1.0
Herbicide 2 4 D Amine Weed Killer with Competitive Price,"Nanjing Procro Chemical Co., Ltd",herbicides,Chemical,1.0
"Nicosulfuron 95%Tc, 75%Wg, 40g/L Sc Herbicide","Hebei Hontai Biotech Co., Ltd.",herbicides,Chemical,10.0
CAS 77182-82-2 Herbicide Glufosinate Ammonium/Glyphosate Herbicide,"Weifang Little Stone Co., Ltd",herbicides,Chemical,0.02
"41% Glyphosate Herbicide Factory Direct Export, Premium Quality with Low Prices","Shandong Qingsen International Trade Co., Ltd",herbicides,Chemical,1.0
China Provider Best Price Glyphosate Herbicide,"Shijiazhuang Lemandou Chemicals Co., Ltd.",herbicides,Chemical,2.2
Wholesale Cheap Solvent/Gasoline Additives Ipa 99.8% Min High Purity for Multiple Uses with Factory Good Price,"ZIBO ANQUAN CHEMICAL CO., LTD.",herbicides,Chemical,0.79
"Chemicals Herbicide 2, 4-D Dimethyl Amine Salt 720g/L SL","Greenriver Industry Co., Ltd.",herbicides,Chemical,2.0
Molotus Bispyribac-Sodium 20%Wp 80%Wp Herbicide,"Shanghai Molotus Chemical Co., Ltd.",herbicides,Chemical,1.0
"Wholesale Weed Killer Herbicide Penoxsulam 98%Tc 5%, 10%, 25g/L Od 0.3%Gr","Shanghai Lavaur Chemical Co., Ltd.",herbicides,Chemical,1.0
"2, 4-D Dimethyl Amine Salt Agricultural Chemicals Herbicide Weedicide in Maize Crop","Shijiazhuang Awiner Biotech Co., Ltd.",herbicides,Chemical,1.0
High Quality Agrochemical Herbicide Carfentrazone-Ethyl CAS 128639-02-1,COLORCOM LTD.,herbicides,Chemical,8.0
Herbicide Aminopyralid 95%TC CAS 150114-71-9,Hangzhou Tianlong Biotechnology Co Ltd,herbicides,Chemical,14.5
Herbicide Thifensulfuron Methyl 75% Wdg 15% Wp Factory Supplier,"Shijiazhuang Pomais Technology Co., Ltd.",herbicides,Chemical,1.31
Corn Field Annual Weeds Control Herbicide Fenpyrazone 95% Tc 6% Od,"Hebei Hontai Biotech Co., Ltd.",herbicides,Chemical,1.0
Herbicide Glyphosate 480g/L Weedicides in Agriculture,"Anhui Shinecare Co., Ltd.",herbicides,Chemical,1.0
Nice Price Tembotrione 98% Tc Herbicide Support for Corn Field Weed Killer,"Metorri Chemical (Shanghai) Co., Ltd",herbicides,Chemical,1.0
"Plant Growth Regulator Herbicide Chlorpropham 99% Tc, 2.5% Powder","Hebei Senton International Trading Co., Ltd.",herbicides,Chemical,20.0
Best Performance Crystallizing Evaporator Herbicide,"Zhejiang Taikang Evaporator Co., Ltd.",herbicides,Chemical,100000.0
Pesticide Herbicide Agrochemical Herbicide Fenoxaprop-P-Ethyl11% Ew,"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,6.0
Affordable Price Selective Herbicide Fluazifop-P-Butyl 90%Tc 150g/L Ec,"Shanghai Lavaur Chemical Co., Ltd.",herbicides,Chemical,1.0
"Chemical Highly Effective Herbicide Bispyribac-Sodium 10%Sc, 20%Sc, 40%Sc","Shijiazhuang Awiner Biotech Co., Ltd.",herbicides,Chemical,6.0
Factory Price Herbicide Halosulfuron-Methy 98%Tc 75%Wdg CAS100784-20-1,"Zhengzhou Delong Chemical Co., Ltd.",herbicides,Chemical,35.0
Direct Sales of Industrial Grade Ipa/Isophthalic Acid 99% CAS121-91-5,"HEBEI RUNXUCHEN TRADING CO., LTD.",herbicides,Chemical,0.85
Herbicide Weed Control 98% Tc Pyrazosulfuron-Ethyl 30% Od,"ASIA PACIFIC CHEMICALS CO., LTD.",herbicides,Chemical,4.0
Herbicide Target Stubborn Weeds with The Precision of Tembotrione 8% Od,"Metorri Chemical (Shanghai) Co., Ltd",herbicides,Chemical,1.0
Cyhalofop-Butyl 100g/L+ Florpyrauxifen-Benzyl 20g/L Ec Rice Field Herbicide Kill Annual Grass Weeds,"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,15.0
Glufosinate Ammonium 95% Tc Herbicide for Agricultural,"Cq Hai Chemical Co., Ltd",herbicides,Chemical,15.0
Quizalofop-P-Ethyl 95%Tc Herbicide for Sale,"Shanghai Lavaur Chemical Co., Ltd.",herbicides,Chemical,1.0
Herbicide 20%SL Aquacide with Good Price,"Hebei Hontai Biotech Co., Ltd.",herbicides,Chemical,4.5
China Factory Popular Herbicide Glyphosate 480g/L Ipa SL Weed Killer,"Shijiazhuang Awiner Biotech Co., Ltd.",herbicides,Chemical,1.5
High Quality Clomazone CAS 81777-89-1 with Best Price,"Shandong Yifan Chemical Technology Co., Ltd.",herbicides,Chemical,10.0
Bulk Penoxsulam 5% Ec Herbicide - Effective Annual Weed Control for Rice Fields,"Shandong Qingsen International Trade Co., Ltd",herbicides,Chemical,1.0
Glyphosate Raw Powder as Herbicide 95%Tc,"HEFEI LONGBIN CHEMISTRY CO., LTD.",herbicides,Chemical,1.0
Dehydrating Agent / CAS No.: 67-63-0 / Isopropyl Alcohol / Ipa,"Shijiazhuang Xinlongwei Chemical Co., Ltd.",herbicides,Chemical,1000.0
Effective Glufosinate-Ammonium Herbicide for All Seasons and Crops,"Metorri Chemical (Shanghai) Co., Ltd",herbicides,Chemical,1.0
Agricultural chemicals herbicide Nicosulfuron 30g/L+ Mesotrione 70g/L+ Atrazine 200g/L OD,"Nanjing Essence Fine-Chemical Co., Ltd.",herbicides,Chemical,1.0
Herbicides Weed Killer Pretilachlor 500g/L Ec Paddy Field,"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,7.5
Agricultural Chemicals Wheat Field Herbicide systemic conductiviy,"Chico Crop Science Co., Ltd.",herbicides,Chemical,1.0
"Factory Price Pyrazosulfuron-Ethyl 98%Tc, 10%Wp, 75%Wdg, 100g/L Sc Herbicide","Shanghai Lavaur Chemical Co., Ltd.",herbicides,Chemical,1.0
Factory Herbicide Glyphosate 75.7% Gr Sg Weedicide Glyphosate 75.7 Wdg Granule,"Anhui Yier Agrochemical Co., Ltd",herbicides,Chemical,2.0
"Glyphosate 41% SL Weedicide Glyphosate 41%SL, 30%SL, 480g/L SL Herbicide for Sugarcane","Hebei Hontai Biotech Co., Ltd.",herbicides,Chemical,0.13
Ruigreat Chemical Herbicide of High Quality for Alachlor96% 90%Ec Tc,"RUIGREAT CHEMICAL CO., LIMITED",herbicides,Chemical,0.5
High-Efficiency Glufosinate-Ammonium 50% Sg Herbicide for Effective Weed Control,"Metorri Chemical (Shanghai) Co., Ltd",herbicides,Chemical,1.0
Weed Killer Agrochemical Herbicide Metsulfuron-Methyl 60%Wdg,"Shijiazhuang Awiner Biotech Co., Ltd.",herbicides,Chemical,6.0
Pesticide Tebuthiuron 80% WG herbicide,"Shanghai Bosman Industrial Co., Ltd.",herbicides,Chemical,1.0
Quinclorac 25%+Bispyribac Sodium 5%Sc Rice Herbicides for Annual Weeds,"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,7.5
Agricultural Chemicals CAS 77182-82-2 Glufosinate-Ammonium 88%Wsg/Wdg,"Greentree Chemical Co., LIMITED",herbicides,Chemical,3.0
"Agricultural Chemicals Weed Killer Herbicide 2, 4-D Dimethyl Amine Salt 720g/L 600g/L SL 2, 4 D","Greenriver Industry Co., Ltd.",herbicides,Chemical,2.0
Penoxsulam 50g/L Od Paddy Field Super Effective Herbicide,"Hebei Enge Biotech Co., Ltd.",herbicides,Chemical,6.0
High Purity Hot Selling Herbicide Benazolin 30%Sc,"Shanghai Lavaur Chemical Co., Ltd.",herbicides,Chemical,1.0
Factory Best Price Colorless Transparent Liquid Isopropanol Ipa with High Quality,"Qingdao Zhongshuo Chemical Co., Ltd.",herbicides,Chemical,750.0
Dicamba 480 G/L SL Herbicide Manufacturer,"Shanghai Molotus Chemical Co., Ltd.",herbicides,Chemical,1.0
Hppd-Inhibitor Herbicide Tembotrione 95% Tc for Weed Management Solutions,"Metorri Chemical (Shanghai) Co., Ltd",herbicides,Chemical,1.0
Pesticide Herbicide Paraquat20% 276g/L SL Weed Control,"Hebei Tangyun Biotech Co., Ltd.",herbicides,Chemical,2.5
Competitive Quality Insecticide Dazomet 98%Tc Fungicide Herbicide,"Shanghai Lavaur Chemical Co., Ltd.",herbicides,Chemical,1.0
Agrochemical Selected Herbicide Clethodim 240 G/L Ec 90%Tc,"Hebei Hontai Biotech Co., Ltd.",herbicides,Chemical,18.0
Weed Killer Herbicide Bentazone 95%Tc 480g/L SL,"Nanjing Procro Chemical Co., Ltd",herbicides,Chemical,1.5
China Chemical Factory Supplier CAS 67-63-0 Isopropyl Alcohol /Ipa with Stable Quality,"Shandong Near Chemical Co., Ltd.",herbicides,Chemical,1298.0
Wholesale Price Agrochemical Herbicide Nicosulfuron 95%Tc 4%Od Weedicides in Agriculture,"Zhengzhou Delong Chemical Co., Ltd.",herbicides,Chemical,10.0
Dehydrating Agent 99.9% Purity Ipa Cosmetics/Plastics/Spices/Coatings Price,"ZIBO ANQUAN CHEMICAL CO., LTD.",herbicides,Chemical,0.79
Chinese Supplier Wholesale Chemical Solvent Best Selling Isopropyl Alcohol Ipa,"Qingdao Shingchem New Material Co., Ltd.",herbicides,Chemical,1909.0
"2, 4-D-Isoctyl (D) 50% Tc with Herbicides CAS No 25168-26-7","Shandong Qingsen International Trade Co., Ltd",herbicides,Chemical,1.0
Herbicide Crop Protection Supplier 95% Tc Bispyribac-Sodium 40% Sc CAS 125401-75-4,"ASIA PACIFIC CHEMICALS CO., LTD.",herbicides,Chemical,18.0
Good Effect Herbicide Fenoxaprop-P-Ethyl 6.9%Ew Awiner Biotech,"Shijiazhuang Awiner Biotech Co., Ltd.",herbicides,Chemical,2.95
Quinclorac 25% Sc Selective Herbicide for Preventing Barnyardgrass,"Shijiazhuang Pomais Technology Co., Ltd.",herbicides,Chemical,1.13
Premium Glyphosate 360g/L Herbicide for Effective Weed Control,"Shijiazhuang Lemandou Chemicals Co., Ltd.",herbicides,Chemical,2.2
Rice Field Barnyard Grass Control Herbicide Tripyrasulfone 95% Tc 6% Od,"Hebei Hontai Biotech Co., Ltd.",herbicides,Chemical,1.0
Lower Price Agricultural Pesticide Herbicide Pendimethalin CAS 40487-42-1,COLORCOM LTD.,herbicides,Chemical,1.0
Best Price Isophthalic Acid 99% Ipa/ Isophthalic Acid CAS 121-91-5,"HEBEI RUNXUCHEN TRADING CO., LTD.",herbicides,Chemical,0.85
Agricultural Chemicals Weed Killer Agrochemical Pesticide Herbicide Metsulfuron-Methyl 20%/60%Wdg,"Nanjing Essence Fine-Chemical Co., Ltd.",herbicides,Chemical,1.0
Ruigreat Chemical Herbicides Sugarcane Diuron Wp 80 Wp 800 G/Kg 1kilogram Herbicide,"Greenriver Industry Co., Ltd.",herbicides,Chemical,5.0
Safe and Effective Herbicide for All Crop Types,"Metorri Chemical (Shanghai) Co., Ltd",herbicides,Chemical,1.0
Ruigreat High-Efficiency Nonselective Herbicide Paraquate 200g/L SL,"RUIGREAT CHEMICAL CO., LIMITED",herbicides,Chemical,0.5
"Premium quality herbicide pretilachlor 500g/l EC,95%TC, 30%EC","Shanghai Bosman Industrial Co., Ltd.",herbicides,Chemical,1.0
"Terbuthylazine (97%TC, 80%WP, 90%WDG, 500SC)-Herbicide",Hangzhou Tianlong Biotechnology Co Ltd,herbicides,Chemical,4.0
CAS No. 85-00-7 Chemical Pesticide Herbicide Diquat Dibromide 200 G/L SL,"Greentree Chemical Co., LIMITED",herbicides,Chemical,1.0
Tembotrione 97%Tc Herbicide Corn Field Weed Killer,"Hebei Enge Biotech Co., Ltd.",herbicides,Chemical,6.0
for Chemical Raw Material Spice Pesticide Pharmacy ISO-Propyl Alcohol/Ipa,"Shandong Near Chemical Co., Ltd.",herbicides,Chemical,1269.0
"Agricultural Chemicals Pesticide Insecticides 1, 3-Dichloropropene 95% Ec","Greenriver Industry Co., Ltd.",insecticide,Chemical,1.0
Topone 400ml OEM Chemical Pesticide Pest Killer Insecticide Spray,"Guangzhou Topone Chemical Co., Ltd.",insecticide,Chemical,0.71
Agricultural Chemicals Insecticide Amitraz 98%Tc 12.5% Ec 20% Ec CAS 33089-61-1,"S. Silom Medical Technology Co., Ltd.",insecticide,Chemical,0.5
Powder Agricultural Chemicals Insecticide Acetamiprid 20% Sp Blue Color,"Nanjing Essence Fine-Chemical Co., Ltd.",insecticide,Chemical,1.0
Spirotetramat 10% Sc Agricultural Chemicals Insecticide,"Greenriver Industry Co., Ltd.",insecticide,Chemical,2.0
Lufenuron 50ec 10%Sc 50g/L Ec 5%Ec Agricultural Chemicals Lufenuron Insecticides,"Hebei Hontai Biotech Co., Ltd.",insecticide,Chemical,1.0
Topone Effective Chemical Insecticide Cockroach Little House Killer Bait,"Guangzhou Topone Chemical Co., Ltd.",insecticide,Chemical,0.69
Cockroach/Ant Killer Spray Insecticide Spray Aerosol Insecticide Spray Fly Killer Chemical,"Hubei Marine Fine Chemical Co., Ltd.",insecticide,Chemical,0.4
Topone Chemical Insecticide Cockroach Killer Bait Pest Killer Paste,"Guangzhou Topone Chemical Co., Ltd.",insecticide,Chemical,0.99
CHICO Bifenthrin 18% + Dinotefuran 12% SC Agricultural Chemicals Pesticide Insecticide for Pest Control,"Chico Crop Science Co., Ltd.",insecticide,Chemical,1.0
Original Export Chemicals Insecticide Spray to Kill Pest,"Guangzhou Konnor Daily Necessities Co., Ltd.",insecticide,Chemical,17.5
Ruigreat Chemical Herbicide Insecticide High Quality of Dimethoate 40% Ec 98% Tc,"RUIGREAT CHEMICAL CO., LIMITED",insecticide,Chemical,0.5
Low Toxicity of Reagents Contact Insecticide Spray Chemicals Pesticide with Factory Price,"Huangshan Lishen Commodity Co., Ltd.",insecticide,Chemical,0.11
Hot Sale Chemical Pesticide Insecticide CAS 500008-45-7 Chlorantraniliprole 97% Tc,"Greentree Chemical Co., LIMITED",insecticide,Chemical,35.0
CAS No. 98886-44-3 Cheap Price Chemical Fosthiazate Insecticide,"Shanghai Bosman Industrial Co., Ltd.",insecticide,Chemical,1.0
Termite Killer Chemical Bifenthrin 2.5% Me Bifenthrine Insecticide,"RUIGREAT CHEMICAL CO., LIMITED",insecticide,Chemical,0.5
Agricultural Chemicals Insecticide Pesticide Diafenthiuron + Fenpyroximate 500g/L+50g/L Sc,"Nanjing Essence Fine-Chemical Co., Ltd.",insecticide,Chemical,1.0
CAS 54407-47-5 Chemical Pesticide Insecticide Chlorempenthrin 95%Tc for Mosquito Killer,"Greentree Chemical Co., LIMITED",insecticide,Chemical,10.0
Ruigreat Chemical Herbicide Insecticide Hihg Quality Indoxacarb 150g/L Ec. 15.84% Ec 30% Wdg 30%Wg,"RUIGREAT CHEMICAL CO., LIMITED",insecticide,Chemical,0.5
Chemical Insecticide Metarhizium Anisopliae for Sale,"Zhengzhou Delong Chemical Co., Ltd.",insecticide,Chemical,14.0
Agricultural Chemicals Insecticide Pesticide Emamectin Benzoate + Indoxacarb 20g/L+150g/L Sc\Od,"Nanjing Essence Fine-Chemical Co., Ltd.",insecticide,Chemical,1.0
Insecticide Cartap 50%Sp 98%Tc for Agrochemical Pesticide Cartap Pesticide & Insecticides Agriculture,"Anhui Yier Agrochemical Co., Ltd",insecticide,Chemical,3.0
Agricultural Chemicals Insecticide Deltamethrin 2.5% Wp 10% Wp 2.5%Ec 5%Sc 2.5%Uvl,"Shanghai Molotus Chemical Co., Ltd.",insecticide,Chemical,1.0
Agricultural Chemicals CAS 500008-45-7 Pesticides Insecticide Chlorantraniliprole 97% Tc,"Greentree Chemical Co., LIMITED",insecticide,Chemical,35.0
Powder Agricultural Chemicals Insecticide Niclosamide 98% Tc CAS 50-65-7,"Nanjing Essence Fine-Chemical Co., Ltd.",insecticide,Chemical,1.0
"Hydrazine Hydrat64% CAS 10217524 Sinobio Chemical Fungicides, Insecticides, Rodenticide","Dalian Sinobio Chemistry Co., Ltd.",insecticide,Chemical,2.2
Agricultural Chemicals Emamectin Benzoate 4%+Tebufenozide 30%Wp Insecticide Combination Factory Best Price,"Hebei Enge Biotech Co., Ltd.",insecticide,Chemical,9.0
Ruigreat Chemical Insecticide Price Cockroach Killer Natural Insecticide for Home,"RUIGREAT CHEMICAL CO., LIMITED",insecticide,Chemical,0.5
D-Cyphenothrin 95%Tc Liquid Aerosol Spray Chemical Material Pest Control Insecticide,"Hebei Senton International Trading Co., Ltd.",insecticide,Chemical,55.0
High Effective Agrochemical Insecticide Indoxacarb 95%Tc with Good Quality Chemical,"Zhengzhou Delong Chemical Co., Ltd.",insecticide,Chemical,50.0
High Quality Anti Mosquito Insecticide Spray Household Chemicals Aerosol Insecticide Spray,"Linyi Xingguan Technology Co., Ltd.",insecticide,Chemical,0.3
Topone OEM Pesticide Chemical Insect Killer Pest Control Insecticide Spray,"Guangzhou Topone Chemical Co., Ltd.",insecticide,Chemical,0.75
Agricultural Insecticides Chemicals Emamectin Benzoate 5sg 5 Wdg 70% 70tc 70 95 90% Tc Technical 2.3 5% Ec for Agriculture,"Anhui Yier Agrochemical Co., Ltd",insecticide,Chemical,2.0
Chlorpyrifos 97% Tc Agricultural Chemicals Insecticide,"HEFEI LONGBIN CHEMISTRY CO., LTD.",insecticide,Chemical,1.0
Chemical Insecticide Used for Grain Fruits and Vegetables Chlorpyrifos 3% Gr,"Shijiazhuang Pomais Technology Co., Ltd.",insecticide,Chemical,3.62
CAS No. 111988-49-9 Chemical Pesticide Thiacloprid Insecticide 98% Tc Technical,"Greentree Chemical Co., LIMITED",insecticide,Chemical,10.0
Broad Spectrum Chemical Insecticide Imidacloprid 97%Tc Insect Killer,"Zhengzhou Delong Chemical Co., Ltd.",insecticide,Chemical,11.0
Agricultural Chemicals Wholesale Insecticide Bifenthrin 96%Tc,"Dalian Sinobio Chemistry Co., Ltd.",insecticide,Chemical,15.0
67375-30-8 Agricultural Chemicals Insecticide Pest Control 5% Ec 20% Ec Cypermethrin,"Anhui Yier Agrochemical Co., Ltd",insecticide,Chemical,3.0
"Imidacloprid, Veterinary Drug, High Purity, Pharmaceutical, Hot Sale. 97%, Insecticide, Pharmaceutical,","Hebei Veyong Pharmaceutical Co., Ltd.",insecticide,Chemical,26.0
CAS: 2921-88-2 Agricultural Chemicals Insecticide Pest Control 48% Ec Chlorpyrifos China Suppliers,"Shijiazhuang Awiner Biotech Co., Ltd.",insecticide,Chemical,2.0
Wholesale Price Chemical Product Insecticide Thiocyclam 88%Tc CAS31895-21-3,"Zhengzhou Delong Chemical Co., Ltd.",insecticide,Chemical,10.0
Chemical Agriculture 60% 95% Wsg; 35% 75% Sp; 30%Ec Pesticide Insecticides,"Anhui Yier Agrochemical Co., Ltd",insecticide,Chemical,1.0
Agricultural Chemicals Insecticide Pesticide Chlorpyrifos+Emamectin Benzoate 30g/L+100g/L Ec,"Nanjing Essence Fine-Chemical Co., Ltd.",insecticide,Chemical,1.0
